2025-11-07T19:49:38.225007+0530 | ERROR | core.system_utils | Command failed: which wmctrl - error: 
2025-11-07T21:07:04.257996+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:07:04.258910+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:07:04.261507+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:07:04.267373+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "gnome-terminal --working-directory=\"/home/vishnu\" &"}
2025-11-07T21:07:04.267930+0530 | INFO | core.browser_manager | Initializing shared Brave browser instance
2025-11-07T21:07:05.749711+0530 | INFO | core.browser | Browser started: chromium headless=False exec=/usr/bin/brave-browser
2025-11-07T21:07:05.750007+0530 | INFO | core.browser_manager | Shared Brave browser ready
2025-11-07T21:07:05.765867+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:07:05.766236+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:07:05.766430+0530 | INFO | core.logger | {"task": "open_browser_and_visit", "status": "started", "ts": "2025-11-07T21:07:05.766397", "description": "Navigate to https://www.google.com"}
2025-11-07T21:07:05.766584+0530 | INFO | open_browser_and_visit | Navigating via Playwright <Browser type=<BrowserType name=chromium executable_path=/home/vishnu/.cache/ms-playwright/chromium-1187/chrome-linux/chrome> version=142.0.7444.60>
2025-11-07T21:07:13.286139+0530 | INFO | core.logger | {"task": "open_browser_and_visit", "status": "success", "ts": "2025-11-07T21:07:13.285979"}
2025-11-07T21:07:13.325668+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/post_browser_task_2025-11-07_21-07-13.png
2025-11-07T21:07:13.387760+0530 | DEBUG | core.logger | Telegram not configured, skipping
2025-11-07T21:07:13.415558+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:07:13.416134+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:07:13.416596+0530 | INFO | core.logger | {"task": "canva_template", "status": "started", "ts": "2025-11-07T21:07:13.416535"}
2025-11-07T21:07:13.417495+0530 | INFO | canva_template | Navigating to Canva templates
2025-11-07T21:08:16.202056+0530 | WARNING | canva_template | Could not complete search, continuing anyway: Page.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("a[href*=\"/templates/\"], [class*=\"template\"]")
    - locator resolved to 309 elements. Proceeding with the first one: <a href="https://www.canva.com/templates/">…</a>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is not visible
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is not visible
    - retrying click action
      - waiting 100ms
    57 × waiting for element to be visible, enabled and stable
       - element is not visible
     - retrying click action
       - waiting 500ms

2025-11-07T21:08:24.019040+0530 | WARNING | canva_template | Could not filter by aspect ratio 4:5: Page.wait_for_selector: Timeout 3000ms exceeded.
Call log:
  - waiting for locator("[aria-label*=\"4:5\"], [data-testid*=\"4:5\"], [class*=\"4-5\"]") to be visible

2025-11-07T21:08:24.299362+0530 | INFO | core.logger | {"task": "canva_template", "status": "success", "ts": "2025-11-07T21:08:24.299298"}
2025-11-07T21:08:24.327815+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:08:24.328063+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:08:24.328245+0530 | INFO | core.logger | {"task": "canva_template", "status": "started", "ts": "2025-11-07T21:08:24.328217"}
2025-11-07T21:08:24.328378+0530 | INFO | canva_template | Navigating to Canva templates
2025-11-07T21:09:07.197499+0530 | WARNING | canva_template | Could not complete search, continuing anyway: Page.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("a[href*=\"/templates/\"], [class*=\"template\"]")
    - locator resolved to 309 elements. Proceeding with the first one: <a href="https://www.canva.com/templates/">…</a>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is not visible
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is not visible
    - retrying click action
      - waiting 100ms
    52 × waiting for element to be visible, enabled and stable
       - element is not visible
     - retrying click action
       - waiting 500ms

2025-11-07T21:09:13.201231+0530 | WARNING | canva_template | Could not filter by aspect ratio 4:5: Page.wait_for_selector: Timeout 3000ms exceeded.
Call log:
  - waiting for locator("[aria-label*=\"4:5\"], [data-testid*=\"4:5\"], [class*=\"4-5\"]") to be visible

2025-11-07T21:09:15.508147+0530 | INFO | core.logger | {"task": "canva_template", "status": "success", "ts": "2025-11-07T21:09:15.508022"}
2025-11-07T21:09:15.537184+0530 | INFO | core.browser_manager | Closing shared browser
2025-11-07T21:09:32.241115+0530 | INFO | core.intent_parser | Parsed intent: open_browser from 'open brave browser'
2025-11-07T21:09:32.241571+0530 | WARNING | core.intent_parser | No intent matched for part: 'and'
2025-11-07T21:09:32.241864+0530 | INFO | core.intent_parser | Parsed intent: open_site_template from 'go to github.com'
2025-11-07T21:09:32.243119+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:09:32.243632+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:09:32.244124+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:09:32.244560+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:09:32.245045+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:09:32.245575+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:09:32.250972+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "gnome-terminal --working-directory=\"/home/vishnu\" &"}
2025-11-07T21:09:32.251565+0530 | INFO | core.browser_manager | Initializing shared Brave browser instance
2025-11-07T21:09:33.799330+0530 | INFO | core.browser | Browser started: chromium headless=False exec=/usr/bin/brave-browser
2025-11-07T21:09:33.800177+0530 | INFO | core.browser_manager | Shared Brave browser ready
2025-11-07T21:09:33.831129+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:09:33.833115+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:09:33.834366+0530 | INFO | core.logger | {"task": "open_browser_and_visit", "status": "started", "ts": "2025-11-07T21:09:33.834224", "description": "Navigate to https://www.google.com"}
2025-11-07T21:09:33.836920+0530 | INFO | open_browser_and_visit | Navigating via Playwright <Browser type=<BrowserType name=chromium executable_path=/home/vishnu/.cache/ms-playwright/chromium-1187/chrome-linux/chrome> version=142.0.7444.60>
2025-11-07T21:09:42.079458+0530 | INFO | core.logger | {"task": "open_browser_and_visit", "status": "success", "ts": "2025-11-07T21:09:42.079348"}
2025-11-07T21:09:42.085194+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/post_browser_task_2025-11-07_21-09-42.png
2025-11-07T21:09:42.114222+0530 | DEBUG | core.logger | Telegram not configured, skipping
2025-11-07T21:09:42.125772+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:09:42.126074+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:09:42.126272+0530 | INFO | core.logger | {"task": "canva_template", "status": "started", "ts": "2025-11-07T21:09:42.126242"}
2025-11-07T21:09:42.126419+0530 | INFO | canva_template | Navigating to Canva templates
2025-11-07T21:10:35.756754+0530 | WARNING | canva_template | Could not complete search, continuing anyway: Page.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("a[href*=\"/templates/\"], [class*=\"template\"]")
    - locator resolved to 309 elements. Proceeding with the first one: <a href="https://www.canva.com/templates/">…</a>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is not visible
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is not visible
    - retrying click action
      - waiting 100ms
    54 × waiting for element to be visible, enabled and stable
       - element is not visible
     - retrying click action
       - waiting 500ms

2025-11-07T21:10:43.182246+0530 | WARNING | canva_template | Could not filter by aspect ratio 4:5: Page.wait_for_selector: Target page, context or browser has been closed
Call log:
  - waiting for locator("[aria-label*=\"4:5\"], [data-testid*=\"4:5\"], [class*=\"4-5\"]") to be visible

2025-11-07T21:10:43.220227+0530 | INFO | core.logger | {"task": "canva_template", "status": "error", "ts": "2025-11-07T21:10:43.219995", "error": "Page.screenshot: Target page, context or browser has been closed", "error_type": "TargetClosedError"}
2025-11-07T21:10:43.252695+0530 | INFO | core.browser_manager | Closing shared browser
2025-11-07T21:26:07.082882+0530 | INFO | core.intent_parser | Parsed intent: open_browser from 'open brave browser'
2025-11-07T21:26:07.083272+0530 | WARNING | core.intent_parser | No intent matched for part: 'and'
2025-11-07T21:26:07.083501+0530 | INFO | core.intent_parser | Parsed intent: open_site_template from 'go to canva.com'
2025-11-07T21:26:07.083696+0530 | WARNING | core.intent_parser | No intent matched for part: 'and'
2025-11-07T21:26:07.083903+0530 | INFO | core.intent_parser | Parsed intent: create_template from 'make a template of 4:5'
2025-11-07T21:26:07.085187+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:26:07.086073+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:26:07.086918+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:26:07.087391+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:26:07.087935+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:26:07.088410+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:26:07.091909+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "gnome-terminal --working-directory=\"/home/vishnu\" &"}
2025-11-07T21:26:07.092558+0530 | INFO | core.browser_manager | Initializing shared Brave browser instance
2025-11-07T21:26:10.099466+0530 | INFO | core.browser | Browser started: chromium headless=False exec=/usr/bin/brave-browser
2025-11-07T21:26:10.099873+0530 | INFO | core.browser_manager | Shared Brave browser ready
2025-11-07T21:26:10.118029+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:26:10.118896+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:26:10.119258+0530 | INFO | core.logger | {"task": "open_browser_and_visit", "status": "started", "ts": "2025-11-07T21:26:10.119204", "description": "Navigate to https://www.google.com"}
2025-11-07T21:26:10.120283+0530 | INFO | open_browser_and_visit | Navigating via Playwright <Browser type=<BrowserType name=chromium executable_path=/home/vishnu/.cache/ms-playwright/chromium-1187/chrome-linux/chrome> version=142.0.7444.60>
2025-11-07T21:26:17.828902+0530 | INFO | core.logger | {"task": "open_browser_and_visit", "status": "success", "ts": "2025-11-07T21:26:17.828760"}
2025-11-07T21:26:17.837004+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/post_browser_task_2025-11-07_21-26-17.png
2025-11-07T21:26:17.868451+0530 | DEBUG | core.logger | Telegram not configured, skipping
2025-11-07T21:26:17.879652+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:26:17.879965+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:26:17.880224+0530 | INFO | core.logger | {"task": "canva_template", "status": "started", "ts": "2025-11-07T21:26:17.880193"}
2025-11-07T21:26:17.880363+0530 | INFO | canva_template | Navigating to Canva templates
2025-11-07T21:27:01.804839+0530 | WARNING | canva_template | Could not complete search, continuing anyway: Page.click: Target page, context or browser has been closed
Call log:
  - waiting for locator("a[href*=\"/templates/\"], [class*=\"template\"]")
    - locator resolved to 309 elements. Proceeding with the first one: <a href="https://www.canva.com/templates/">…</a>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is not visible
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is not visible
    - retrying click action
      - waiting 100ms
    51 × waiting for element to be visible, enabled and stable
       - element is not visible
     - retrying click action
       - waiting 500ms

2025-11-07T21:27:01.808245+0530 | INFO | core.logger | {"task": "canva_template", "status": "error", "ts": "2025-11-07T21:27:01.808175", "error": "Page.goto: Target page, context or browser has been closed", "error_type": "TargetClosedError"}
2025-11-07T21:27:01.905042+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:27:01.905316+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:27:01.905655+0530 | INFO | core.logger | {"task": "canva_template", "status": "started", "ts": "2025-11-07T21:27:01.905623"}
2025-11-07T21:27:01.905908+0530 | INFO | canva_template | Navigating to Canva templates
2025-11-07T21:27:01.909446+0530 | INFO | core.logger | {"task": "canva_template", "status": "error", "ts": "2025-11-07T21:27:01.909386", "error": "Page.goto: Target page, context or browser has been closed", "error_type": "TargetClosedError"}
2025-11-07T21:27:01.929863+0530 | INFO | core.browser_manager | Closing shared browser
2025-11-07T21:34:13.458811+0530 | INFO | core.intent_parser | Parsed intent: open_browser from 'open brave browser'
2025-11-07T21:34:13.459395+0530 | WARNING | core.intent_parser | No intent matched for part: 'and'
2025-11-07T21:34:13.459678+0530 | INFO | core.intent_parser | Parsed intent: navigate_site from 'go to github.com'
2025-11-07T21:34:13.461389+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:34:13.462658+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:34:13.465089+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:34:13.466457+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:34:13.468843+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:34:13.469851+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:34:13.470676+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:34:13.473029+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:34:13.475705+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:34:13.476689+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:34:13.496216+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "gnome-terminal --working-directory=\"/home/vishnu\" &"}
2025-11-07T21:34:13.496868+0530 | INFO | core.browser_manager | Initializing shared Brave browser instance
2025-11-07T21:34:15.120717+0530 | INFO | core.browser | Browser started: chromium headless=False exec=/usr/bin/brave-browser
2025-11-07T21:34:15.121473+0530 | INFO | core.browser_manager | Shared Brave browser ready
2025-11-07T21:34:15.169986+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:34:15.174385+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:34:15.177916+0530 | INFO | core.logger | {"task": "open_browser_and_visit", "status": "started", "ts": "2025-11-07T21:34:15.177677", "description": "Navigate to https://www.google.com"}
2025-11-07T21:34:15.178494+0530 | INFO | open_browser_and_visit | Navigating via Playwright <Browser type=<BrowserType name=chromium executable_path=/home/vishnu/.cache/ms-playwright/chromium-1187/chrome-linux/chrome> version=142.0.7444.60>
2025-11-07T21:34:21.377892+0530 | INFO | core.logger | {"task": "open_browser_and_visit", "status": "success", "ts": "2025-11-07T21:34:21.377782"}
2025-11-07T21:34:21.385598+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/post_browser_task_2025-11-07_21-34-21.png
2025-11-07T21:34:21.413470+0530 | DEBUG | core.logger | Telegram not configured, skipping
2025-11-07T21:34:21.419659+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "gnome-terminal --working-directory=\"/home/vishnu\" &"}
2025-11-07T21:34:21.436157+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:34:21.436572+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:34:21.436926+0530 | INFO | core.logger | {"task": "open_browser_and_visit", "status": "started", "ts": "2025-11-07T21:34:21.436882", "description": "Navigate to https://github.com"}
2025-11-07T21:34:21.437211+0530 | INFO | open_browser_and_visit | Navigating via Playwright <Browser type=<BrowserType name=chromium executable_path=/home/vishnu/.cache/ms-playwright/chromium-1187/chrome-linux/chrome> version=142.0.7444.60>
2025-11-07T21:34:32.013314+0530 | INFO | core.logger | {"task": "open_browser_and_visit", "status": "success", "ts": "2025-11-07T21:34:32.013159"}
2025-11-07T21:34:32.040427+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/post_browser_task_2025-11-07_21-34-32.png
2025-11-07T21:34:32.078923+0530 | DEBUG | core.logger | Telegram not configured, skipping
2025-11-07T21:34:32.080547+0530 | INFO | core.browser_manager | Closing shared browser
2025-11-07T21:35:09.114149+0530 | INFO | core.intent_parser | Parsed intent: wait from 'wait 3 seconds'
2025-11-07T21:35:09.114852+0530 | INFO | core.intent_parser | Parsed intent: screenshot from 'then take screenshot'
2025-11-07T21:35:09.117040+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:35:09.118684+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:35:09.119856+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:35:09.120775+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:35:09.121527+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:35:09.122202+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:35:09.122887+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:35:09.123726+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:35:09.124504+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:35:09.125202+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:35:09.125915+0530 | INFO | core.logger | {"task": "wait_seconds", "status": "started", "ts": "2025-11-07T21:35:09.125649"}
2025-11-07T21:35:09.126492+0530 | INFO | wait_seconds | Waiting 2 second(s)
2025-11-07T21:35:11.127088+0530 | INFO | core.logger | {"task": "wait_seconds", "status": "success", "ts": "2025-11-07T21:35:11.126965"}
2025-11-07T21:35:11.147192+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:35:11.147694+0530 | INFO | core.logger | {"task": "system_screenshot", "status": "started", "ts": "2025-11-07T21:35:11.147636"}
2025-11-07T21:35:11.151539+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/desktop_screenshot_2025-11-07_21-35-11_2025-11-07_21-35-11.png
2025-11-07T21:35:11.151828+0530 | INFO | system_screenshot | Screenshot saved to: /home/vishnu/desktop-automation/logs/screenshots/desktop_screenshot_2025-11-07_21-35-11_2025-11-07_21-35-11.png
2025-11-07T21:35:11.179202+0530 | INFO | core.logger | {"task": "system_screenshot", "status": "success", "ts": "2025-11-07T21:35:11.179119"}
2025-11-07T21:35:22.019315+0530 | INFO | core.intent_parser | Parsed intent: screenshot from 'take screenshot'
2025-11-07T21:35:22.019862+0530 | INFO | core.intent_parser | Parsed intent: wait from 'then wait 3 seconds'
2025-11-07T21:35:22.020935+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:35:22.022515+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:35:22.023261+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:35:22.023974+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:35:22.024818+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:35:22.025460+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:35:22.026237+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:35:22.026783+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:35:22.027622+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:35:22.028459+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:35:22.051278+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:35:22.052010+0530 | INFO | core.logger | {"task": "system_screenshot", "status": "started", "ts": "2025-11-07T21:35:22.051943"}
2025-11-07T21:35:22.067345+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/desktop_screenshot_2025-11-07_21-35-22_2025-11-07_21-35-22.png
2025-11-07T21:35:22.067741+0530 | INFO | system_screenshot | Screenshot saved to: /home/vishnu/desktop-automation/logs/screenshots/desktop_screenshot_2025-11-07_21-35-22_2025-11-07_21-35-22.png
2025-11-07T21:35:22.134022+0530 | INFO | core.logger | {"task": "system_screenshot", "status": "success", "ts": "2025-11-07T21:35:22.133949"}
2025-11-07T21:35:22.134928+0530 | INFO | core.logger | {"task": "wait_seconds", "status": "started", "ts": "2025-11-07T21:35:22.134881"}
2025-11-07T21:35:22.135217+0530 | INFO | wait_seconds | Waiting 2 second(s)
2025-11-07T21:35:24.135612+0530 | INFO | core.logger | {"task": "wait_seconds", "status": "success", "ts": "2025-11-07T21:35:24.135507"}
2025-11-07T21:37:25.888195+0530 | INFO | core.intent_parser | Parsed intent: install_app from 'install app Mumble'
2025-11-07T21:37:25.890458+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:37:25.891862+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:37:25.895522+0530 | INFO | tasks | Registered task: install_app
2025-11-07T21:37:25.896459+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:37:25.897270+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:37:25.897959+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:37:25.898621+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:37:25.899403+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:37:25.900221+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:37:25.900943+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:37:25.901660+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:37:25.901972+0530 | INFO | core.browser_manager | Initializing shared Brave browser instance
2025-11-07T21:37:27.525292+0530 | INFO | core.browser | Browser started: chromium headless=False exec=/usr/bin/brave-browser
2025-11-07T21:37:27.525651+0530 | INFO | core.browser_manager | Shared Brave browser ready
2025-11-07T21:37:27.548581+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:37:27.549090+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:37:27.549710+0530 | INFO | core.logger | {"task": "install_app", "status": "started", "ts": "2025-11-07T21:37:27.549654"}
2025-11-07T21:37:27.549935+0530 | INFO | install_app | Opening Ubuntu Software Center
2025-11-07T21:37:27.551689+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "gnome-software &"}
2025-11-07T21:37:30.560730+0530 | ERROR | core.gui_controller | Failed to focus window Software: Command '['wmctrl', '-a', 'Software']' returned non-zero exit status 1.
2025-11-07T21:37:30.566281+0530 | ERROR | core.gui_controller | Failed to focus window Ubuntu Software: Command '['wmctrl', '-a', 'Ubuntu Software']' returned non-zero exit status 1.
2025-11-07T21:37:30.566650+0530 | WARNING | install_app | Could not focus software center window, trying alternatives
2025-11-07T21:37:32.584307+0530 | INFO | core.logger | {"action": "hotkey", "window": null, "keys": ["ctrl", "f"]}
2025-11-07T21:37:34.096154+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 6}
2025-11-07T21:37:35.299362+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:37:38.300064+0530 | INFO | install_app | Looking for Mumble in search results
2025-11-07T21:37:38.309263+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/app_search_results_2025-11-07_21-37-38.png
2025-11-07T21:37:39.512300+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:37:40.214165+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:37:40.915775+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:37:41.618048+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:37:44.618660+0530 | INFO | install_app | Looking for Install button
2025-11-07T21:37:46.819914+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:37:47.521309+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:37:48.222772+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:37:48.924939+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:37:49.626516+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:37:50.328136+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:37:54.328671+0530 | INFO | install_app | Entering password for authentication
2025-11-07T21:37:54.788000+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 5}
2025-11-07T21:37:55.490066+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:37:56.490712+0530 | INFO | install_app | Waiting for installation to complete
2025-11-07T21:38:06.569447+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/app_installation_final_2025-11-07_21-38-06.png
2025-11-07T21:38:06.696480+0530 | DEBUG | core.logger | Telegram not configured, skipping
2025-11-07T21:38:06.697303+0530 | INFO | core.logger | {"task": "install_app", "status": "success", "ts": "2025-11-07T21:38:06.697241"}
2025-11-07T21:38:06.762777+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/post_install_task_2025-11-07_21-38-06.png
2025-11-07T21:38:23.536370+0530 | INFO | core.intent_parser | Parsed intent: open_app from 'open file manager'
2025-11-07T21:38:23.536903+0530 | INFO | core.intent_parser | Parsed intent: open_site_template from 'go to Downloads'
2025-11-07T21:38:23.537222+0530 | ERROR | core.intent_parser | Unhandled intent action: open_app
2025-11-07T21:38:23.538606+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:38:23.539238+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:38:23.539826+0530 | INFO | tasks | Registered task: install_app
2025-11-07T21:38:23.540366+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:38:23.540915+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:38:23.541500+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:38:23.541998+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:38:23.542484+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:38:23.542892+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:38:23.543322+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:38:23.543738+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:38:23.549034+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "gnome-terminal --working-directory=\"/home/vishnu\" &"}
2025-11-07T21:38:23.549499+0530 | INFO | core.browser_manager | Initializing shared Brave browser instance
2025-11-07T21:38:24.868293+0530 | INFO | core.browser | Browser started: chromium headless=False exec=/usr/bin/brave-browser
2025-11-07T21:38:24.868718+0530 | INFO | core.browser_manager | Shared Brave browser ready
2025-11-07T21:38:24.885998+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:38:24.886459+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:38:24.886876+0530 | INFO | core.logger | {"task": "open_browser_and_visit", "status": "started", "ts": "2025-11-07T21:38:24.886830", "description": "Navigate to https://Downloads"}
2025-11-07T21:38:24.887277+0530 | INFO | open_browser_and_visit | Navigating via Playwright <Browser type=<BrowserType name=chromium executable_path=/home/vishnu/.cache/ms-playwright/chromium-1187/chrome-linux/chrome> version=142.0.7444.60>
2025-11-07T21:38:35.697772+0530 | INFO | core.logger | {"task": "open_browser_and_visit", "status": "error", "ts": "2025-11-07T21:38:35.697686", "error": "Page.goto: net::ERR_NAME_NOT_RESOLVED at https://downloads/\nCall log:\n  - navigating to \"https://downloads/\", waiting until \"load\"\n", "error_type": "Error"}
